"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL660";"AMANTADINE";"4";"151.25";"0";"1.91";"Amantadine";"NC12CC3CC(CC(C3)C1)C2";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";""
"CHEMBL496";"HEXACHLOROPHENE";"4";"406.91";"1";"6.61";"1";"Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";""
"CHEMBL182";"GANCICLOVIR";"4";"255.23";"0";"-1.56";"GANCICLOVIR";"Nc1nc(O)c2ncn(COC(CO)CO)c2n1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";""
"CHEMBL1909341";"GW641155A";"0";"364.83";"1";"5.88";"GW641155A";"Cl.c1ccc(Oc2ccc(Nc3ncc(-c4ccccc4)o3)cc2)cc1";"Inhibition";"'='";"4.46";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962299";"GSK_PKIS: FLT1 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL425262";"";"0";"526.71";"2";"5.11";"32";"Cc1cccc(N(C)C(=O)NCc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1";"IC50";"'='";"14581.0";"nM";"4.84";"";"";"UO_0000065";"9.18";"0.17";"-0.27";"7.16";"False";"CHEMBL869848";"Inhibition of FLT1 at 1 mM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146863";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL380068";"";"0";"554.76";"2";"6.21";"39";"CCCN(Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C)c1";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"13.03";"0.25";"1.02";"10.71";"False";"CHEMBL869848";"Inhibition of FLT1 at 1 mM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146863";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL377400";"";"0";"554.76";"2";"6.21";"40";"Cc1cccc(NC(=O)N(Cc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)C(C)C)c1";"IC50";"'='";"2824.0";"nM";"5.55";"";"";"UO_0000065";"10.00";"0.19";"-0.66";"8.22";"False";"CHEMBL869848";"Inhibition of FLT1 at 1 mM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146863";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL1794064";"GSK-561866B";"0";"470.41";"0";"0.12";"GSK561866B";"CCn1c(-c2nonc2N)nc2c(C#CCN)ncc(OCCCN)c21.O=C(O)C(F)(F)F";"Inhibition";"'='";"0.25";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL426800";"GW785404X";"0";"247.23";"0";"1.83";"GW785404X";"CCn1c(-c2nonc2N)nc2ccc(F)cc21";"Inhibition";"'='";"2.76";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962299";"GSK_PKIS: FLT1 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL102936";"";"0";"370.43";"0";"2.95";"SB-742865";"CS(=O)(=O)Nc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cc1";"Inhibition";"'='";"1.26";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL495696";"GW778894X";"0";"313.32";"0";"2.80";"GW778894X";"N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1";"Inhibition";"'='";"8.37";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL270054";"GW280670X";"0";"350.79";"0";"1.76";"GW280670X";"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1";"Inhibition";"'='";"8.28";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962299";"GSK_PKIS: FLT1 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL365297";"GW827099X";"0";"440.44";"0";"4.51";"GW827099X";"Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1";"Inhibition";"'='";"7.67";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909356";"GW569530A";"0";"650.15";"2";"6.23";"GW569530A";"CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1.Cl";"Inhibition";"'='";"-0.29";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL14014";"";"0";"433.46";"1";"5.00";"SB-251505";"Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3cccc(F)c3)n2)cc1";"Inhibition";"'='";"1.26";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL106226";"";"0";"369.40";"0";"2.32";"2a23";"COc1ccc2[nH]cc(/C=C3\C(=O)Nc4ccc(S(N)(=O)=O)cc43)c2c1";"Activity";"'='";"96.0";"%";"";"";"";"";"";"";"";"";"False";"CHEMBL4765816";"Inhibition of human VEGFR1 assessed as residual activity at 0.1 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765228";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"Dose = 0.1 microM"
"CHEMBL513330";"GW781673X";"0";"336.79";"0";"3.45";"GW781673X";"Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1";"Inhibition";"'='";"6.44";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962299";"GSK_PKIS: FLT1 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL189353";"GW809897X";"0";"571.49";"2";"6.48";"GW809897X";"CN(c1ccc(NC(=O)Nc2c(Cl)cccc2Cl)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1";"Inhibition";"'='";"51.01";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962299";"GSK_PKIS: FLT1 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL188784";"GW828529X";"0";"468.39";"1";"5.89";"GW828529X";"Fc1ccc(Nc2nccc(-c3c(-c4ccc(C(F)(F)F)cc4)nn4ncccc34)n2)cc1F";"Inhibition";"'='";"1.95";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1789963";"GW406108X";"0";"400.22";"1";"5.02";"GW406108X";"O=C1Nc2ccc(C(=O)c3ccco3)cc2C1=Cc1cc(Cl)c(O)c(Cl)c1";"Inhibition";"'='";"1.07";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL230592";"GSK-635416A";"0";"453.54";"0";"3.89";"GSK635416A";"CNC(=O)c1cc(-c2ccc(F)cc2)cc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)c1N";"Inhibition";"'='";"2.17";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL507329";"GW869810X";"0";"608.10";"2";"5.36";"GW869810X";"O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1";"Inhibition";"'='";"1.9";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL75076";"";"0";"350.85";"0";"4.74";"53";"Clc1ccc(Nc2nnc(Cc3ccncc3)c3c2CCCC3)cc1";"IC50";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"15.52";"0.30";"0.70";"10.74";"False";"CHEMBL677134";"Inhibitory activity against Flt-kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133741";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL160876";"";"0";"377.18";"0";"3.17";"SB-360741";"O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(Cl)c(C(=O)O)c1";"Inhibition";"'='";"2.99";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962299";"GSK_PKIS: FLT1 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL66292";"PYRAZOLOPYRIMIDINE 2";"0";"422.47";"0";"2.67";"GW811168X";"COc1cccc(-n2ncc3c(N/N=C/c4ccc(S(C)(=O)=O)cc4)ncnc32)c1";"Inhibition";"'='";"18.81";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962299";"GSK_PKIS: FLT1 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL218969";"GW445015X";"0";"252.32";"0";"2.92";"GW445015X";"CNC(=O)c1cncc(/C=C/c2ccccc2C)c1";"Inhibition";"'='";"1.31";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909407";"";"0";"374.85";"0";"2.65";"SB-220025-A";"Cl.Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1";"Inhibition";"'='";"1.63";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909374";"GW709042A";"0";"585.95";"2";"7.41";"GW709042A";"Cl.O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccccc4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F";"Inhibition";"'='";"5.53";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL373751";"GSK-319347A";"0";"469.54";"0";"3.96";"GSK319347A";"COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC";"Inhibition";"'='";"3.31";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL2332119";"VEGFRECINE";"0";"273.25";"0";"-0.46";"1";"NC(=O)C1=C(N)C(=O)C=C(Nc2ccccc2O)C1=O";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL2343157";"Inhibition of ligand-induced phosphorylation of Flt-1 (unknown origin) overexpressed in NIH-3T3 cells at 10 uM after 2 hrs by immunoblotting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331471";"1";"Scientific Literature";"J. Nat. Prod.";"2013";"CHEMBL3307716";""
"CHEMBL1651906";"STREPTOZOCIN";"4";"265.22";"0";"-2.89";"STREPTOZOTOCIN";"CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";""
"CHEMBL408564";"";"0";"347.17";"0";"3.33";"SB-739452";"O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CC1";"Inhibition";"'='";"2.26";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL482326";"GSK-1030062A";"0";"505.52";"2";"5.40";"GSK1030062A";"COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)N(C)C)s3)c2cc1OC";"Inhibition";"'='";"-0.21";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL3394469";"";"0";"447.45";"0";"4.45";"28a";"Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12";"Inhibition";"";"";"%";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3396239";"Inhibition of purified Flt1 (unknown origin) at 0.01 uM after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392979";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"None";""
"CHEMBL1909353";"GW458344A";"0";"379.85";"0";"4.31";"GW458344A";"Cc1cc(-c2ccco2)cc(C)c1/C=C/c1cncc(-c2nn[nH]n2)c1.Cl";"Inhibition";"'='";"1.77";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962299";"GSK_PKIS: FLT1 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL418348";"";"0";"493.56";"0";"4.27";"SB-254169";"CS(=O)(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1";"Inhibition";"'='";"-0.67";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962298";"GSK_PKIS: FLT1 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1171837";"PONATINIB";"4";"532.57";"1";"4.46";"Ponatinib";"Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12";"IC50";"'='";"20.9";"nM";"7.68";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4002770";"Inhibition of recombinant VEGFR1 (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002548";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL1306";"TERCONAZOLE";"4";"532.47";"1";"4.46";"TERCONAZOLE";"CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";""
"CHEMBL1306";"TERCONAZOLE";"4";"532.47";"1";"4.46";"TERCONAZOLE";"CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";""
"CHEMBL415324";"TRANILAST";"3";"327.34";"0";"3.05";"TRANILAST";"COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";""
"CHEMBL79";"LIDOCAINE";"4";"234.34";"0";"2.58";"LIDOCAINE";"CCN(CC)CC(=O)Nc1c(C)cccc1C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";""
